playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475718,2023,Justin Holl,DET,D,5on5,37,30591.0,647.0,1.9,0.45,0.47,0.46,0.46,0.45,0.47,177.0,17.01,0.56,0.86,5.35,0.55,9.67,7.01,0.55,0.55,0.54,1.0,3.0,11.0,13.0,19.0,43.0,4.0,0.0,1.0,0.0,5.0,0.0,11.0,7.0,11.0,24.0,10.0,20.0,0.0,54.0,7.0,17.0,23.0,1.0,0.0,0.47,0.09,0.0,0.0,0.0,0.0,42.29,24.0,23.34,12.0,0.18,0.03,0.08,0.66,0.65,0.64,647.0,72.0,58.0,109.0,408.0,63.0,98.0,87.0,399.0,0.0,0.0,74609.0,20.0,4.0,2.0,33.0,225.14,18.07,17.54,18.16,17.63,209.0,98.0,121.0,428.0,27.0,20.0,4.0,240.0,49.0,18.0,7.01,5.9,5.16,14.0,8.0,5.0,427.29,307.0,306.95,2.91,4.09,4.09,16.88,16.96,16.72,268.92,21.68,20.6,21.93,20.86,254.0,118.0,126.0,498.0,21.0,26.0,2.0,287.0,66.0,19.0,8.23,8.23,5.22,5.0,14.0,2.0,502.27,372.0,374.75,3.59,5.08,5.08,20.18,20.53,20.26,46.87,53.37,1118.0,1324.0,2.59,0.46,57.0,7.0,37.0,5.0
8475718,2023,Justin Holl,DET,D,4on5,37,2212.0,59.0,0.1,0.09,0.12,0.13,0.1,0.16,0.13,108.0,0.67,0.02,0.03,0.13,0.02,0.27,0.53,0.02,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,59.0,2.0,13.0,3.0,41.0,5.0,12.0,5.0,37.0,0.0,0.0,6435.0,2.0,0.0,0.0,0.0,6.77,0.33,0.33,0.33,0.33,8.0,1.0,1.0,10.0,1.0,0.0,0.0,8.0,1.0,0.0,0.21,0.12,0.0,1.0,0.0,0.0,10.0,9.0,9.0,0.05,0.0,0.0,0.38,0.38,0.38,35.79,3.21,2.96,3.21,2.96,38.0,11.0,19.0,68.0,3.0,5.0,0.0,38.0,8.0,3.0,0.99,1.09,1.13,1.0,1.0,1.0,68.0,49.0,49.0,0.76,0.73,0.73,3.23,3.23,3.04,1.97,14.69,25.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0
8475718,2023,Justin Holl,DET,D,5on4,37,91.0,9.0,-0.1,1.0,0.89,1.0,0.84,1.0,0.82,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,6.0,0.0,0.0,4099.0,0.0,0.0,0.0,0.0,0.82,0.05,0.05,0.05,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,1.14,123.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8477993,2023,Justin Kirkland,ARI,C,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477993,2023,Justin Kirkland,ARI,C,all,2,867.0,22.0,0.27,0.63,0.41,0.54,0.45,0.47,0.47,23.0,0.85,0.2,0.09,0.14,0.03,0.34,0.22,0.2,0.18,0.18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.92,1.0,0.92,1.0,0.02,0.0,0.0,0.22,0.2,0.2,22.0,0.0,1.0,6.0,15.0,5.0,5.0,3.0,9.0,8.0,4.0,6577.0,0.0,0.0,0.0,1.0,4.82,0.48,0.48,0.44,0.44,5.0,2.0,6.0,13.0,0.0,0.0,0.0,4.0,3.0,0.0,0.11,0.38,0.0,0.0,0.0,0.0,11.94,7.0,6.44,0.06,0.0,0.0,0.54,0.5,0.5,5.21,0.28,0.28,0.31,0.31,7.0,1.0,3.0,11.0,0.0,0.0,0.0,7.0,1.0,0.0,0.16,0.12,0.0,0.0,0.0,0.0,11.98,8.0,8.59,0.08,0.0,0.0,0.36,0.4,0.4,5.2,7.48,101.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
8477993,2023,Justin Kirkland,ARI,C,5on5,2,867.0,22.0,0.27,0.63,0.48,0.54,0.5,0.47,0.54,23.0,0.85,0.2,0.09,0.14,0.03,0.34,0.22,0.2,0.18,0.18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.92,1.0,0.92,1.0,0.02,0.0,0.0,0.22,0.2,0.2,22.0,0.0,1.0,6.0,15.0,5.0,5.0,3.0,9.0,8.0,4.0,4940.0,0.0,0.0,0.0,1.0,4.82,0.48,0.48,0.44,0.44,5.0,2.0,6.0,13.0,0.0,0.0,0.0,4.0,3.0,0.0,0.11,0.38,0.0,0.0,0.0,0.0,11.94,7.0,6.44,0.06,0.0,0.0,0.54,0.5,0.5,5.21,0.28,0.28,0.31,0.31,7.0,1.0,3.0,11.0,0.0,0.0,0.0,7.0,1.0,0.0,0.16,0.12,0.0,0.0,0.0,0.0,11.98,8.0,8.59,0.08,0.0,0.0,0.36,0.4,0.4,4.13,4.44,85.0,85.0,0.02,0.0,1.0,0.0,1.0,0.0
8477993,2023,Justin Kirkland,ARI,C,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477993,2023,Justin Kirkland,ARI,C,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471724,2023,Kris Letang,PIT,D,other,63,4411.0,50.0,33.15,0.5,0.67,0.54,0.59,0.52,0.58,93.0,8.25,0.53,0.52,1.85,0.32,4.82,3.96,0.53,0.53,0.53,2.0,4.0,8.0,4.0,7.0,19.0,7.0,1.0,1.0,0.0,1.0,0.0,4.0,5.0,7.0,11.0,0.0,0.0,0.0,7.0,1.0,0.0,11.0,1.0,0.0,0.44,0.08,0.0,1.0,0.0,0.0,19.0,12.0,12.0,0.0,0.14,0.27,0.0,0.67,0.67,0.66,50.0,10.0,15.0,4.0,21.0,5.0,5.0,11.0,29.0,0.0,0.0,2988.0,0.0,2.0,1.0,5.0,57.25,12.89,12.28,12.89,12.28,59.0,23.0,35.0,117.0,13.0,6.0,2.0,47.0,15.0,20.0,1.7,1.87,9.32,1.0,3.0,9.0,117.0,82.0,82.0,1.22,1.66,1.66,12.45,12.45,12.03,54.47,12.71,12.15,12.71,12.15,46.0,30.0,24.0,100.0,10.0,4.0,0.0,43.0,15.0,18.0,1.99,2.0,8.72,1.0,3.0,6.0,100.0,76.0,76.0,1.05,1.2,1.2,12.55,12.55,12.03,12.84,6.37,106.0,73.0,0.04,0.0,1.0,0.0,1.0,0.0
8471724,2023,Kris Letang,PIT,D,all,63,93074.0,1727.0,44.5,0.5,0.56,0.51,0.53,0.5,0.52,111.0,134.34,5.68,6.86,38.75,4.52,72.17,58.01,5.51,5.64,5.47,15.0,15.0,132.0,54.0,136.0,322.0,38.0,8.0,17.0,0.0,31.0,0.0,63.0,67.0,124.0,178.0,23.0,44.0,0.0,110.0,35.0,54.0,175.0,8.0,3.0,3.65,0.92,1.11,7.0,1.0,0.0,319.55,186.0,185.05,37.0,1.47,3.74,0.94,6.23,6.18,6.0,1727.0,225.0,265.0,297.0,940.0,185.0,206.0,270.0,1066.0,0.0,0.0,136078.0,44.0,22.0,11.0,102.0,883.66,84.36,80.26,84.27,80.23,857.0,357.0,471.0,1685.0,78.0,88.0,10.0,901.0,216.0,97.0,26.05,27.33,30.99,32.0,29.0,17.0,1681.09,1214.0,1212.76,13.32,17.19,16.9,80.79,80.81,78.47,875.3,84.95,81.05,85.83,81.9,814.0,387.0,422.0,1623.0,81.0,76.0,14.0,899.0,216.0,86.0,27.04,26.78,31.13,24.0,35.0,22.0,1635.85,1201.0,1211.82,13.4,15.97,15.97,82.38,83.23,80.4,133.69,105.49,2467.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0
8471724,2023,Kris Letang,PIT,D,5on5,63,72620.0,1361.0,44.5,0.53,0.51,0.52,0.52,0.52,0.51,138.0,111.68,4.25,5.49,33.85,3.77,60.19,46.45,4.08,4.21,4.04,12.0,9.0,107.0,47.0,109.0,263.0,28.0,7.0,13.0,0.0,26.0,0.0,52.0,56.0,100.0,147.0,22.0,44.0,0.0,88.0,30.0,47.0,146.0,6.0,2.0,2.89,0.74,0.62,6.0,1.0,0.0,260.55,154.0,153.05,33.0,1.12,2.71,0.94,4.44,4.4,4.23,1361.0,180.0,148.0,262.0,771.0,144.0,170.0,212.0,835.0,0.0,0.0,111262.0,44.0,14.0,7.0,76.0,707.79,60.92,58.19,60.84,58.16,675.0,293.0,371.0,1339.0,59.0,67.0,8.0,735.0,168.0,65.0,21.36,21.58,17.98,30.0,22.0,7.0,1335.09,968.0,966.76,9.66,13.41,13.42,57.15,57.17,55.93,657.58,54.89,53.24,55.77,54.09,615.0,286.0,322.0,1223.0,54.0,62.0,11.0,690.0,163.0,48.0,20.42,20.01,14.46,17.0,26.0,11.0,1235.85,901.0,911.82,8.94,11.95,11.95,51.88,52.73,51.94,83.3,78.54,1907.0,1777.0,4.39,0.34,94.0,17.0,69.0,13.0
8471724,2023,Kris Letang,PIT,D,4on5,63,9439.0,181.0,43.43,0.09,0.16,0.12,0.09,0.15,0.12,141.0,5.43,0.15,0.17,1.07,0.17,1.7,3.75,0.15,0.15,0.15,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,7.0,0.0,0.0,0.0,12.0,3.0,2.0,7.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.0,0.04,0.0,0.0,0.19,0.19,0.19,181.0,1.0,101.0,20.0,59.0,13.0,19.0,24.0,125.0,0.0,0.0,8855.0,0.0,4.0,2.0,1.0,25.7,1.6,1.57,1.6,1.57,29.0,5.0,3.0,37.0,0.0,1.0,0.0,27.0,6.0,1.0,0.6,0.78,0.23,0.0,0.0,0.0,37.0,34.0,34.0,0.27,0.23,0.23,1.64,1.64,1.62,138.43,15.5,13.82,15.5,13.82,125.0,64.0,73.0,262.0,11.0,9.0,2.0,138.0,32.0,19.0,3.74,4.02,7.74,2.0,4.0,5.0,262.0,189.0,189.0,3.13,2.67,2.67,15.97,15.97,14.46,2.95,15.07,26.0,254.0,0.24,0.0,4.0,0.0,4.0,0.0
8471724,2023,Kris Letang,PIT,D,5on4,63,6604.0,135.0,42.7,0.83,0.89,0.84,0.86,0.8,0.83,119.0,8.97,0.76,0.68,1.98,0.27,5.46,3.86,0.75,0.76,0.75,1.0,2.0,11.0,2.0,18.0,31.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,2.0,11.0,13.0,1.0,0.0,0.0,3.0,1.0,5.0,11.0,1.0,1.0,0.16,0.1,0.49,0.0,0.0,0.0,31.0,13.0,13.0,2.0,0.17,0.75,0.0,0.93,0.93,0.93,135.0,34.0,1.0,11.0,89.0,23.0,12.0,23.0,77.0,0.0,0.0,12614.0,0.0,2.0,1.0,20.0,91.6,8.8,8.08,8.8,8.08,94.0,34.0,59.0,187.0,6.0,14.0,0.0,91.0,26.0,11.0,2.35,3.0,3.45,1.0,4.0,1.0,187.0,128.0,128.0,2.17,1.89,1.59,9.38,9.38,8.72,23.4,1.77,1.75,1.77,1.75,27.0,6.0,2.0,35.0,5.0,1.0,1.0,26.0,6.0,1.0,0.81,0.74,0.21,3.0,2.0,0.0,35.0,33.0,33.0,0.26,0.15,0.15,1.88,1.88,1.87,33.24,4.0,412.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
8476873,2023,Mark Jankowski,NSH,C,other,16,114.0,2.0,1.87,0.31,0.37,0.75,0.24,0.67,0.26,38.0,0.79,0.03,0.03,0.22,0.03,0.32,0.38,0.03,0.03,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.03,0.03,0.03,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,743.0,0.0,0.0,0.0,0.0,1.54,0.04,0.04,0.04,0.04,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.01,0.0,0.0,0.06,0.06,0.06,0.75,0.09,0.09,0.09,0.09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.1,0.1,0.1,1.46,2.47,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8476873,2023,Mark Jankowski,NSH,C,all,16,12011.0,285.0,8.69,0.53,0.51,0.55,0.52,0.57,0.51,162.0,26.2,3.75,1.67,5.5,0.84,13.47,10.78,3.69,3.98,3.9,2.0,1.0,27.0,9.0,8.0,44.0,6.0,3.0,0.0,2.0,6.0,0.0,12.0,15.0,24.0,33.0,0.0,0.0,31.0,5.0,13.0,6.0,21.0,11.0,4.0,0.74,1.41,1.6,0.0,1.0,2.0,45.81,36.0,37.55,2.0,0.36,0.0,1.8,2.31,2.4,2.39,285.0,38.0,33.0,34.0,180.0,46.0,29.0,40.0,170.0,31.0,35.0,46136.0,0.0,2.0,1.0,2.0,114.66,9.66,9.24,10.0,9.58,113.0,46.0,53.0,212.0,9.0,10.0,2.0,124.0,27.0,8.0,3.24,3.64,2.78,4.0,1.0,4.0,218.4,159.0,163.06,1.56,2.75,2.75,8.48,8.71,8.53,89.98,8.63,8.12,8.59,8.07,90.0,32.0,51.0,173.0,7.0,12.0,1.0,93.0,17.0,12.0,2.3,2.25,4.08,3.0,2.0,2.0,169.37,122.0,119.85,1.19,3.05,3.05,6.77,6.73,6.64,41.08,39.9,819.0,758.0,0.0,0.0,0.0,0.0,0.0,0.0
8476873,2023,Mark Jankowski,NSH,C,5on5,16,10494.0,240.0,8.69,0.57,0.49,0.56,0.51,0.57,0.51,155.0,24.7,3.72,1.62,5.18,0.79,12.91,9.78,3.66,3.94,3.87,1.0,1.0,25.0,9.0,8.0,42.0,5.0,3.0,0.0,2.0,6.0,0.0,12.0,13.0,22.0,31.0,0.0,0.0,25.0,5.0,12.0,5.0,19.0,11.0,4.0,0.71,1.41,1.6,0.0,1.0,2.0,43.81,34.0,35.55,2.0,0.34,0.0,1.8,2.27,2.36,2.35,240.0,34.0,24.0,30.0,152.0,40.0,26.0,34.0,140.0,25.0,28.0,37313.0,0.0,2.0,1.0,2.0,101.82,8.11,7.97,8.45,8.29,100.0,43.0,49.0,192.0,7.0,8.0,2.0,114.0,24.0,5.0,2.96,3.22,1.93,3.0,1.0,3.0,198.4,143.0,147.06,1.28,2.17,2.17,7.23,7.46,7.36,77.4,6.1,5.93,6.06,5.89,79.0,27.0,47.0,153.0,5.0,7.0,0.0,85.0,13.0,8.0,2.1,1.69,2.31,3.0,2.0,0.0,149.37,106.0,103.85,0.91,1.77,1.77,5.24,5.2,5.17,28.1,29.79,652.0,616.0,0.33,0.17,12.0,3.0,8.0,2.0
8476873,2023,Mark Jankowski,NSH,C,4on5,16,988.0,29.0,8.55,0.06,0.07,0.14,0.09,0.18,0.12,62.0,0.71,0.01,0.02,0.09,0.01,0.25,0.62,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,29.0,1.0,7.0,2.0,19.0,2.0,3.0,2.0,22.0,3.0,4.0,2873.0,0.0,0.0,0.0,0.0,2.18,0.15,0.15,0.15,0.15,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.17,0.17,0.17,11.09,2.42,2.08,2.42,2.08,9.0,5.0,4.0,18.0,2.0,5.0,1.0,7.0,3.0,4.0,0.18,0.47,1.78,0.0,0.0,2.0,18.0,14.0,14.0,0.26,1.28,1.28,1.41,1.41,1.35,0.31,4.12,7.0,68.0,0.0,0.1,0.0,1.0,0.0,1.0
8476873,2023,Mark Jankowski,NSH,C,5on4,16,415.0,14.0,4.24,0.99,0.76,0.93,0.86,0.92,0.83,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,2.0,7.0,4.0,0.0,4.0,6.0,3.0,2.0,1997.0,0.0,0.0,0.0,0.0,9.11,1.36,1.09,1.36,1.09,9.0,2.0,3.0,14.0,2.0,2.0,0.0,6.0,2.0,3.0,0.19,0.31,0.85,1.0,0.0,1.0,14.0,11.0,11.0,0.24,0.58,0.58,1.02,1.02,0.94,0.73,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.02,0.02,1.98,0.62,63.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8478434,2023,Keegan Kolesar,VGK,R,other,61,187.0,4.0,0.76,0.96,0.51,0.82,0.69,0.75,0.65,45.0,0.75,0.05,0.06,0.13,0.03,0.5,0.24,0.05,0.05,0.05,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.06,0.06,0.06,4.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,4.55,1.32,1.31,1.32,1.31,3.0,3.0,3.0,9.0,2.0,0.0,0.0,4.0,1.0,1.0,0.23,0.11,0.97,0.0,1.0,1.0,9.0,6.0,6.0,0.1,0.0,0.0,1.41,1.41,1.41,1.47,0.05,0.05,0.05,0.05,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.07,0.07,0.07,3.17,3.02,34.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
